q_A^-1,two_theta_deg,intensity
1.8930001258850098,3.1058304503951457,14.152813911437988
1.8950001001358032,3.109112597453658,14.139120101928711
1.8970000743865967,3.112394747063427,14.131552696228027
1.8990001678466797,3.1156770948612604,14.130260467529297
1.9010001420974731,3.1189592495817915,14.11394214630127
1.9030001163482666,3.1222414068616753,14.110213279724121
1.90500009059906,3.125523566703611,14.110105514526367
1.9070000648498535,3.1288057291102955,14.089852333068848
1.9090001583099365,3.132088089719302,14.067448616027832
1.91100013256073,3.135370257263737,14.058724403381348
1.9130001068115234,3.1386524273810172,14.04797649383545
1.915000081062317,3.1419346000738426,14.028658866882324
1.9170001745224,3.145216970980398,14.017191886901855
1.9190001487731934,3.1484991488325624,14.002982139587402
1.9210001230239868,3.1517813292683687,13.996382713317871
1.9230000972747803,3.155063512290514,13.991398811340332
1.9250000715255737,3.158345697901699,14.001574516296387
1.9270001649856567,3.1616280817408793,13.993171691894531
1.9290001392364502,3.164910272538392,13.981354713439941
1.9310001134872437,3.168192465933041,13.965490341186523
1.933000087738037,3.171474661927524,13.959490776062012
1.9350001811981201,3.1747570561614173,13.946749687194824
1.9370001554489136,3.1780392573638205,13.931118965148926
1.939000129699707,3.181321461174155,13.922204971313477
1.9410001039505005,3.1846036675951193,13.906732559204102
1.943000078201294,3.1878858766294127,13.899710655212402
1.945000171661377,3.1911682839173903,13.911044120788574
1.9470001459121704,3.194450498186595,13.91563606262207
1.9490001201629639,3.1977327150772257,13.903730392456055
1.9510000944137573,3.201014934591982,13.899126052856445
1.9530001878738403,3.204297352371844,13.896688461303711
1.9550001621246338,3.2075795771431044,13.892298698425293
1.9570001363754272,3.2108618045465875,13.873836517333984
1.9590001106262207,3.214144034584992,13.861611366271973
1.9610000848770142,3.217426267261018,13.84675121307373
1.9630001783370972,3.220708698216431,13.850459098815918
1.9650001525878906,3.2239909361759533,13.840482711791992
1.967000126838684,3.227273176781195,13.832291603088379
1.9690001010894775,3.2305554200348534,13.814998626708984
1.971000075340271,3.2338376659396295,13.805245399475098
1.973000168800354,3.237120110138079,13.790385246276855
1.9750001430511475,3.240402361353345,13.78957748413086
1.977000117301941,3.243684615227826,13.796395301818848
1.9790000915527344,3.246966871764222,13.792662620544434
1.9810001850128174,3.2502493266057226,13.781593322753906
1.9830001592636108,3.2535315884742038,13.7771635055542
1.9850001335144043,3.256813853012697,13.774831771850586
1.9870001077651978,3.260096120223903,13.772502899169922
1.9890000820159912,3.2633783901105198,13.751472473144531
1.9910001754760742,3.266660858316537,13.734774589538574
1.9930001497268677,3.2699431335622346,13.728775978088379
1.9950001239776611,3.2732254114914427,13.712231636047363
1.9970000982284546,3.2765076921068594,13.703505516052246
1.9990001916885376,3.279790171053115,13.682472229003906
2.001000165939331,3.28307245704921,13.653594017028809
2.003000020980835,3.286354550097362,13.617545127868652
2.005000114440918,3.289637037127023,13.603593826293945
2.007000207901001,3.2929195268567133,13.593652725219727
2.009000062942505,3.2962016280036663,13.583505630493164
2.011000156402588,3.299484123141192,13.564098358154297
2.013000249862671,3.302766620986848,13.557943344116211
2.015000104904175,3.306048730256896,13.56520938873291
2.017000198364258,3.3093312335265868,13.583635330200195
2.0190000534057617,3.312613348225423,13.601049423217773
2.0210001468658447,3.3158958569299477,13.593852043151855
2.0230002403259277,3.3191783683561025,13.597371101379395
2.0250000953674316,3.32246049121853,13.583383560180664
2.0270001888275146,3.3257430080957184,13.577483177185059
2.0290000438690186,3.32902513641393,13.582219123840332
2.0310001373291016,3.3323076587529528,13.587268829345703
2.0330002307891846,3.335590183827107,13.579961776733398
2.0350000858306885,3.338872320349404,13.568201065063477
2.0370001792907715,3.3421548509015935,13.56679916381836
2.0390000343322754,3.3454369929066723,13.567448616027832
2.0410001277923584,3.3487195289476963,13.567727088928223
2.0430002212524414,3.3520020677373514,13.562338829040527
2.0450000762939453,3.3552842179870153,13.546331405639648
2.0470001697540283,3.3585667622817064,13.543722152709961
2.0490000247955322,3.36184891804115,13.551970481872559
2.0510001182556152,3.365131467851678,13.545324325561523
2.0530002117156982,3.3684140204243405,13.540237426757812
2.055000066757202,3.371696184468867,13.541074752807617
2.057000160217285,3.374978742573567,13.544342041015625
2.059000253677368,3.3782613034485034,13.55634593963623
2.061000108718872,3.381543475802413,13.57723617553711
2.063000202178955,3.3848260422255896,13.584715843200684
2.065000057220459,3.3881082201324797,13.568727493286133
2.067000150680542,3.3913907921146977,13.548428535461426
2.069000244140625,3.3946733668806535,13.54177474975586
2.071000099182129,3.3979555531374293,13.516425132751465
2.073000192642212,3.4012381334786292,13.496763229370117
2.075000047683716,3.404520325315385,13.468831062316895
2.077000141143799,3.4078029112426313,13.445098876953125
2.079000234603882,3.4110854999671196,13.431764602661133
2.0810000896453857,3.4143677001942634,13.432881355285645
2.0830001831054688,3.4176502945210006,13.438075065612793
2.0850000381469727,3.420932500355127,13.439926147460938
2.0870001316070557,3.424215100294916,13.440352439880371
2.0890002250671387,3.42749770304545,13.44802474975586
2.0910000801086426,3.4307799173104705,13.44273853302002
2.0930001735687256,3.4340625256902593,13.427559852600098
2.0950002670288086,3.437345136888896,13.420449256896973
2.0970001220703125,3.4406273596091124,13.41705322265625
